Canopy_height,Distance_to_path,DTM,Groundwater,Infrared,NDVI,pH,Precipitation,Soil_organic_matter,Temp_max,Temp_mean,Temp_min,Soilcode,Landcover,Location,Plotcode,filename,Quadrant_code,alpha_diversity
0,18,2.501300097,41,98,0.361494005,5.288863182,886.7701416,6.992962837,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,113,USP YELLOW species richness.xlsx,3,6
0,18,2.501300097,41,98,0.361494005,5.288863182,886.7701416,6.992962837,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,113,USP YELLOW species richness.xlsx,4,5
0,5.09902,1.486099958,40,173,0.326431453,5.190398216,884.8322754,6.727483749,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,132,USP YELLOW species richness.xlsx,1,7
0,5.09902,1.486099958,40,173,0.326431453,5.190398216,884.8322754,6.727483749,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,132,USP YELLOW species richness.xlsx,2,7
0,5.09902,1.486099958,40,173,0.326431453,5.190398216,884.8322754,6.727483749,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,132,USP YELLOW species richness.xlsx,3,8
0,5.09902,1.486099958,40,173,0.326431453,5.190398216,884.8322754,6.727483749,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,132,USP YELLOW species richness.xlsx,4,7
0,0,2.148000002,28,90,0.166513339,5.165867329,886.7701416,10.65027809,14.45297432,10.42335033,6.217999458,urban_soil,gesloten verharding,USP,322,USP YELLOW species richness.xlsx,1,1
0,0,2.148000002,28,90,0.166513339,5.165867329,886.7701416,10.65027809,14.45297432,10.42335033,6.217999458,urban_soil,gesloten verharding,USP,322,USP YELLOW species richness.xlsx,2,0
0,0,2.148000002,28,90,0.166513339,5.165867329,886.7701416,10.65027809,14.45297432,10.42335033,6.217999458,urban_soil,gesloten verharding,USP,322,USP YELLOW species richness.xlsx,3,0
0,0,2.148000002,28,90,0.166513339,5.165867329,886.7701416,10.65027809,14.45297432,10.42335033,6.217999458,urban_soil,gesloten verharding,USP,322,USP YELLOW species richness.xlsx,4,0
0,0,2.235500097,36,150,0.249860048,5.641059875,886.7701416,7.124439716,14.45297432,10.42335033,6.217999458,urban_soil,open verharding,USP,321,USP YELLOW species richness.xlsx,1,5
0,0,2.235500097,36,150,0.249860048,5.641059875,886.7701416,7.124439716,14.45297432,10.42335033,6.217999458,urban_soil,open verharding,USP,321,USP YELLOW species richness.xlsx,2,4
0,0,2.235500097,36,150,0.249860048,5.641059875,886.7701416,7.124439716,14.45297432,10.42335033,6.217999458,urban_soil,open verharding,USP,321,USP YELLOW species richness.xlsx,3,4
0,0,2.235500097,36,150,0.249860048,5.641059875,886.7701416,7.124439716,14.45297432,10.42335033,6.217999458,urban_soil,open verharding,USP,321,USP YELLOW species richness.xlsx,4,5
13,45.794762,0.987399995,48,176,0.438119709,4.938606739,886.7701416,8.44916153,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,333,USP YELLOW species richness.xlsx,1,6
13,45.794762,0.987399995,48,176,0.438119709,4.938606739,886.7701416,8.44916153,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,333,USP YELLOW species richness.xlsx,2,6
13,45.794762,0.987399995,48,176,0.438119709,4.938606739,886.7701416,8.44916153,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,333,USP YELLOW species richness.xlsx,3,6
13,45.794762,0.987399995,48,176,0.438119709,4.938606739,886.7701416,8.44916153,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,333,USP YELLOW species richness.xlsx,4,5
19,55.901695,1.110599995,48,145,0.435316324,4.938606739,886.7701416,8.44916153,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,33332,USP YELLOW species richness.xlsx,1,8
19,55.901695,1.110599995,48,145,0.435316324,4.938606739,886.7701416,8.44916153,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,33332,USP YELLOW species richness.xlsx,2,6
19,55.901695,1.110599995,48,145,0.435316324,4.938606739,886.7701416,8.44916153,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,33332,USP YELLOW species richness.xlsx,3,6
19,55.901695,1.110599995,48,145,0.435316324,4.938606739,886.7701416,8.44916153,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,33332,USP YELLOW species richness.xlsx,4,3
13,61.073723,1.326900005,48,159,0.37467134,4.947209835,886.7701416,7.359288692,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,33323,USP YELLOW species richness.xlsx,1,6
13,61.073723,1.326900005,48,159,0.37467134,4.947209835,886.7701416,7.359288692,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,33323,USP YELLOW species richness.xlsx,2,3
13,61.073723,1.326900005,48,159,0.37467134,4.947209835,886.7701416,7.359288692,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,33323,USP YELLOW species richness.xlsx,3,5
13,61.073723,1.326900005,48,159,0.37467134,4.947209835,886.7701416,7.359288692,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,33323,USP YELLOW species richness.xlsx,4,5
13,50.612251,1.243299961,48,184,0.389845282,4.947209835,886.7701416,7.359288692,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,3332,USP YELLOW species richness.xlsx,1,6
13,50.612251,1.243299961,48,184,0.389845282,4.947209835,886.7701416,7.359288692,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,3332,USP YELLOW species richness.xlsx,2,3
13,50.612251,1.243299961,48,184,0.389845282,4.947209835,886.7701416,7.359288692,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,3332,USP YELLOW species richness.xlsx,3,5
13,50.612251,1.243299961,48,184,0.389845282,4.947209835,886.7701416,7.359288692,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,3332,USP YELLOW species richness.xlsx,4,5
4,22.790348,0.969399989,48,179,0.497382194,5.570621014,886.7701416,7.150286198,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,3323,USP YELLOW species richness.xlsx,1,6
4,22.790348,0.969399989,48,179,0.497382194,5.570621014,886.7701416,7.150286198,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,3323,USP YELLOW species richness.xlsx,2,5
4,22.790348,0.969399989,48,179,0.497382194,5.570621014,886.7701416,7.150286198,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,3323,USP YELLOW species richness.xlsx,3,4
4,22.790348,0.969399989,48,179,0.497382194,5.570621014,886.7701416,7.150286198,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening,USP,3323,USP YELLOW species richness.xlsx,4,4
15,88.697464,0.755100012,48,148,0.488732904,5.444534302,886.7701416,6.709823608,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,3313,USP YELLOW species richness.xlsx,1,5
15,88.697464,0.755100012,48,148,0.488732904,5.444534302,886.7701416,6.709823608,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,3313,USP YELLOW species richness.xlsx,2,3
15,88.697464,0.755100012,48,148,0.488732904,5.444534302,886.7701416,6.709823608,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,3313,USP YELLOW species richness.xlsx,3,4
15,88.697464,0.755100012,48,148,0.488732904,5.444534302,886.7701416,6.709823608,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,3313,USP YELLOW species richness.xlsx,4,4
0,29.525583,0.748704433,21,108,0.291475058,5.087038517,884.8322754,9.181772232,14.45297432,10.42335033,6.217999458,Rv01C,waterloop,USP,233,USP YELLOW species richness.xlsx,1,0
0,29.525583,0.748704433,21,108,0.291475058,5.087038517,884.8322754,9.181772232,14.45297432,10.42335033,6.217999458,Rv01C,waterloop,USP,233,USP YELLOW species richness.xlsx,2,0
0,29.525583,0.748704433,21,108,0.291475058,5.087038517,884.8322754,9.181772232,14.45297432,10.42335033,6.217999458,Rv01C,waterloop,USP,233,USP YELLOW species richness.xlsx,3,0
0,29.525583,0.748704433,21,108,0.291475058,5.087038517,884.8322754,9.181772232,14.45297432,10.42335033,6.217999458,Rv01C,waterloop,USP,233,USP YELLOW species richness.xlsx,4,0
0,20.662043,2.376981258,24,97,0.062417001,5.763142109,884.8322754,7.522409439,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,213,USP YELLOW species richness.xlsx,1,0
0,20.662043,2.376981258,24,97,0.062417001,5.763142109,884.8322754,7.522409439,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,213,USP YELLOW species richness.xlsx,2,0
0,20.662043,2.376981258,24,97,0.062417001,5.763142109,884.8322754,7.522409439,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,213,USP YELLOW species richness.xlsx,3,0
0,20.662043,2.376981258,24,97,0.062417001,5.763142109,884.8322754,7.522409439,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,213,USP YELLOW species richness.xlsx,4,0
0,33.082321,2.158299923,24,145,0.373306781,5.821974277,884.8322754,7.415014744,14.45698738,10.41898346,6.208516598,urban_soil,erf,USP,211,USP YELLOW species richness.xlsx,1,0
0,33.082321,2.158299923,24,145,0.373306781,5.821974277,884.8322754,7.415014744,14.45698738,10.41898346,6.208516598,urban_soil,erf,USP,211,USP YELLOW species richness.xlsx,2,0
0,33.082321,2.158299923,24,145,0.373306781,5.821974277,884.8322754,7.415014744,14.45698738,10.41898346,6.208516598,urban_soil,erf,USP,211,USP YELLOW species richness.xlsx,3,0
0,33.082321,2.158299923,24,145,0.373306781,5.821974277,884.8322754,7.415014744,14.45698738,10.41898346,6.208516598,urban_soil,erf,USP,211,USP YELLOW species richness.xlsx,4,0
0,42.319263,1.780599952,40,160,0.426270306,5.329161167,886.7701416,6.911260128,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,131,USP YELLOW species richness.xlsx,1,1
0,42.319263,1.780599952,40,160,0.426270306,5.329161167,886.7701416,6.911260128,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,131,USP YELLOW species richness.xlsx,2,1
0,42.319263,1.780599952,40,160,0.426270306,5.329161167,886.7701416,6.911260128,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,131,USP YELLOW species richness.xlsx,3,1
0,42.319263,1.780599952,40,160,0.426270306,5.329161167,886.7701416,6.911260128,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,131,USP YELLOW species richness.xlsx,4,1
0,17,2.472162008,25,68,0.041080471,5.705246449,884.8322754,7.097203255,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,121,USP YELLOW species richness.xlsx,1,0
0,17,2.472162008,25,68,0.041080471,5.705246449,884.8322754,7.097203255,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,121,USP YELLOW species richness.xlsx,2,0
0,17,2.472162008,25,68,0.041080471,5.705246449,884.8322754,7.097203255,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,121,USP YELLOW species richness.xlsx,3,0
0,17,2.472162008,25,68,0.041080471,5.705246449,884.8322754,7.097203255,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,121,USP YELLOW species richness.xlsx,4,0
0,18,2.991274834,55,159,0.073443457,5.515734196,884.8322754,6.941002369,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,111,USP YELLOW species richness.xlsx,1,0
0,18,2.991274834,55,159,0.073443457,5.515734196,884.8322754,6.941002369,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,111,USP YELLOW species richness.xlsx,2,0
0,18,2.991274834,55,159,0.073443457,5.515734196,884.8322754,6.941002369,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,111,USP YELLOW species richness.xlsx,3,0
0,18,2.991274834,55,159,0.073443457,5.515734196,884.8322754,6.941002369,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,111,USP YELLOW species richness.xlsx,4,0
0,4.8,2.858439684,40,91,0.071179487,5.696129799,884.8322754,7.342454433,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,122,USP YELLOW species richness.xlsx,1,0
0,4.8,2.858439684,40,91,0.071179487,5.696129799,884.8322754,7.342454433,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,122,USP YELLOW species richness.xlsx,2,0
0,4.8,2.858439684,40,91,0.071179487,5.696129799,884.8322754,7.342454433,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,122,USP YELLOW species richness.xlsx,3,0
0,4.8,2.858439684,40,91,0.071179487,5.696129799,884.8322754,7.342454433,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,122,USP YELLOW species richness.xlsx,4,0
11,63.599998,0.846454978,48,174,0.463931382,5.583661079,886.7701416,7.199385643,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,3312,USP YELLOW species richness.xlsx,1,0
11,63.599998,0.846454978,48,174,0.463931382,5.583661079,886.7701416,7.199385643,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,3312,USP YELLOW species richness.xlsx,2,0
11,63.599998,0.846454978,48,174,0.463931382,5.583661079,886.7701416,7.199385643,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,3312,USP YELLOW species richness.xlsx,3,0
11,63.599998,0.846454978,48,174,0.463931382,5.583661079,886.7701416,7.199385643,14.45297432,10.42335033,6.217999458,Rn47Cp,waterloop,USP,3312,USP YELLOW species richness.xlsx,4,0
0,18,2.469200611,39,122,0.063157894,5.656276703,886.7701416,8.968601227,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand,USP,323,USP YELLOW species richness.xlsx,1,0
0,18,2.469200611,39,122,0.063157894,5.656276703,886.7701416,8.968601227,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand,USP,323,USP YELLOW species richness.xlsx,2,0
0,18,2.469200611,39,122,0.063157894,5.656276703,886.7701416,8.968601227,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand,USP,323,USP YELLOW species richness.xlsx,3,0
0,18,2.469200611,39,122,0.063157894,5.656276703,886.7701416,8.968601227,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand,USP,323,USP YELLOW species richness.xlsx,4,0
0,5.922837,2.385685205,50,125,0.191960618,5.617139816,886.7701416,7.060383797,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand,USP,312,USP YELLOW species richness.xlsx,1,0
0,5.922837,2.385685205,50,125,0.191960618,5.617139816,886.7701416,7.060383797,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand,USP,312,USP YELLOW species richness.xlsx,2,0
0,5.922837,2.385685205,50,125,0.191960618,5.617139816,886.7701416,7.060383797,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand,USP,312,USP YELLOW species richness.xlsx,3,0
0,5.922837,2.385685205,50,125,0.191960618,5.617139816,886.7701416,7.060383797,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand,USP,312,USP YELLOW species richness.xlsx,4,0
0,295.0935669,12.07460022,0,156,0.357057363,3.06875658,894.4616089,80.15018463,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3332,Fochteloerveen species richness.xlsx,1,2
0,295.0935669,12.07460022,0,156,0.357057363,3.06875658,894.4616089,80.15018463,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3332,Fochteloerveen species richness.xlsx,2,1
0,295.0935669,12.07460022,0,156,0.357057363,3.06875658,894.4616089,80.15018463,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3332,Fochteloerveen species richness.xlsx,3,2
0,295.0935669,12.07460022,0,156,0.357057363,3.06875658,894.4616089,80.15018463,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3332,Fochteloerveen species richness.xlsx,4,1
0,298.7850952,11.89859962,0,158,0.349737674,3.068003416,894.4616089,78.54911804,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3331,Fochteloerveen species richness.xlsx,1,2
0,298.7850952,11.89859962,0,158,0.349737674,3.068003416,894.4616089,78.54911804,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3331,Fochteloerveen species richness.xlsx,2,3
0,298.7850952,11.89859962,0,158,0.349737674,3.068003416,894.4616089,78.54911804,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3331,Fochteloerveen species richness.xlsx,3,1
0,298.7850952,11.89859962,0,158,0.349737674,3.068003416,894.4616089,78.54911804,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3331,Fochteloerveen species richness.xlsx,4,3
0,297.4390259,11.98099995,0,152,0.356119633,3.06875658,894.4616089,80.15018463,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,33312,Fochteloerveen species richness.xlsx,1,2
0,297.4390259,11.98099995,0,152,0.356119633,3.06875658,894.4616089,80.15018463,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,33312,Fochteloerveen species richness.xlsx,2,4
0,297.4390259,11.98099995,0,152,0.356119633,3.06875658,894.4616089,80.15018463,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,33312,Fochteloerveen species richness.xlsx,3,1
0,297.4390259,11.98099995,0,152,0.356119633,3.06875658,894.4616089,80.15018463,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,33312,Fochteloerveen species richness.xlsx,4,3
0,90.86979675,11.37460041,43,164,0.366763711,4.13902998,894.4616089,21.69231606,13.85906219,9.879775047,5.917406082,Hn23x,grasland overig,Fv,311,Fochteloerveen species richness.xlsx,1,2
0,90.86979675,11.37460041,43,164,0.366763711,4.13902998,894.4616089,21.69231606,13.85906219,9.879775047,5.917406082,Hn23x,grasland overig,Fv,311,Fochteloerveen species richness.xlsx,2,2
0,90.86979675,11.37460041,43,164,0.366763711,4.13902998,894.4616089,21.69231606,13.85906219,9.879775047,5.917406082,Hn23x,grasland overig,Fv,311,Fochteloerveen species richness.xlsx,3,3
0,90.86979675,11.37460041,43,164,0.366763711,4.13902998,894.4616089,21.69231606,13.85906219,9.879775047,5.917406082,Hn23x,grasland overig,Fv,311,Fochteloerveen species richness.xlsx,4,3
18,96.02520752,12.64009953,27,170,0.306226194,3.131933451,893.2352905,15.5086565,13.85424328,9.878870964,5.924812317,Hn23x,naaldbos,Fv,223,Fochteloerveen species richness.xlsx,1,2
18,96.02520752,12.64009953,27,170,0.306226194,3.131933451,893.2352905,15.5086565,13.85424328,9.878870964,5.924812317,Hn23x,naaldbos,Fv,223,Fochteloerveen species richness.xlsx,2,2
18,96.02520752,12.64009953,27,170,0.306226194,3.131933451,893.2352905,15.5086565,13.85424328,9.878870964,5.924812317,Hn23x,naaldbos,Fv,223,Fochteloerveen species richness.xlsx,3,1
18,96.02520752,12.64009953,27,170,0.306226194,3.131933451,893.2352905,15.5086565,13.85424328,9.878870964,5.924812317,Hn23x,naaldbos,Fv,223,Fochteloerveen species richness.xlsx,4,2
0,324.9404297,12.06280041,0,155,0.341804624,3.067470074,894.4616089,78.63884735,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,333,Fochteloerveen species richness.xlsx,1,3
0,324.9404297,12.06280041,0,155,0.341804624,3.067470074,894.4616089,78.63884735,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,333,Fochteloerveen species richness.xlsx,2,2
0,324.9404297,12.06280041,0,155,0.341804624,3.067470074,894.4616089,78.63884735,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,333,Fochteloerveen species richness.xlsx,3,3
0,324.9404297,12.06280041,0,155,0.341804624,3.067470074,894.4616089,78.63884735,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,333,Fochteloerveen species richness.xlsx,4,3
0,307.3711243,12.04240036,0,139,0.350243956,3.067470074,894.4616089,78.63884735,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,33313,Fochteloerveen species richness.xlsx,1,3
0,307.3711243,12.04240036,0,139,0.350243956,3.067470074,894.4616089,78.63884735,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,33313,Fochteloerveen species richness.xlsx,2,3
0,307.3711243,12.04240036,0,139,0.350243956,3.067470074,894.4616089,78.63884735,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,33313,Fochteloerveen species richness.xlsx,3,3
0,307.3711243,12.04240036,0,139,0.350243956,3.067470074,894.4616089,78.63884735,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,33313,Fochteloerveen species richness.xlsx,4,4
0,265.3782959,12.08899975,0,147,0.359839499,3.089436769,894.4616089,80.86882019,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3323,Fochteloerveen species richness.xlsx,1,2
0,265.3782959,12.08899975,0,147,0.359839499,3.089436769,894.4616089,80.86882019,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3323,Fochteloerveen species richness.xlsx,2,2
0,265.3782959,12.08899975,0,147,0.359839499,3.089436769,894.4616089,80.86882019,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3323,Fochteloerveen species richness.xlsx,3,2
0,265.3782959,12.08899975,0,147,0.359839499,3.089436769,894.4616089,80.86882019,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,3323,Fochteloerveen species richness.xlsx,4,2
0,22.32577133,12.41559982,31,174,0.350971043,3.283696651,894.4616089,16.8396225,13.85424328,9.878870964,5.924812317,Hn23x,heide,Fv,231,Fochteloerveen species richness.xlsx,1,3
0,22.32577133,12.41559982,31,174,0.350971043,3.283696651,894.4616089,16.8396225,13.85424328,9.878870964,5.924812317,Hn23x,heide,Fv,231,Fochteloerveen species richness.xlsx,2,3
0,22.32577133,12.41559982,31,174,0.350971043,3.283696651,894.4616089,16.8396225,13.85424328,9.878870964,5.924812317,Hn23x,heide,Fv,231,Fochteloerveen species richness.xlsx,3,3
0,22.32577133,12.41559982,31,174,0.350971043,3.283696651,894.4616089,16.8396225,13.85424328,9.878870964,5.924812317,Hn23x,heide,Fv,231,Fochteloerveen species richness.xlsx,4,2
11,5.1613950729999996,11.20250034,24,167,0.449930757,3.135026693,893.2352905,15.60231686,13.85424328,9.878870964,5.924812317,Hn23x,"oever, slootkant",Fv,212,Fochteloerveen species richness.xlsx,1,2
11,5.1613950729999996,11.20250034,24,167,0.449930757,3.135026693,893.2352905,15.60231686,13.85424328,9.878870964,5.924812317,Hn23x,"oever, slootkant",Fv,212,Fochteloerveen species richness.xlsx,2,1
11,5.1613950729999996,11.20250034,24,167,0.449930757,3.135026693,893.2352905,15.60231686,13.85424328,9.878870964,5.924812317,Hn23x,"oever, slootkant",Fv,212,Fochteloerveen species richness.xlsx,3,1
11,5.1613950729999996,11.20250034,24,167,0.449930757,3.135026693,893.2352905,15.60231686,13.85424328,9.878870964,5.924812317,Hn23x,"oever, slootkant",Fv,212,Fochteloerveen species richness.xlsx,4,1
0,145.79245,11.7159996,31,173,0.352595776,3.635129929,894.4616089,36.73655701,13.85906219,9.879775047,5.917406082,zWpx,grasland overig,Fv,323,Fochteloerveen species richness.xlsx,1,1
0,145.79245,11.7159996,31,173,0.352595776,3.635129929,894.4616089,36.73655701,13.85906219,9.879775047,5.917406082,zWpx,grasland overig,Fv,323,Fochteloerveen species richness.xlsx,2,1
0,145.79245,11.7159996,31,173,0.352595776,3.635129929,894.4616089,36.73655701,13.85906219,9.879775047,5.917406082,zWpx,grasland overig,Fv,323,Fochteloerveen species richness.xlsx,3,1
0,145.79245,11.7159996,31,173,0.352595776,3.635129929,894.4616089,36.73655701,13.85906219,9.879775047,5.917406082,zWpx,grasland overig,Fv,323,Fochteloerveen species richness.xlsx,4,1
0,125.9074249,11.3071003,38,151,0.321482748,3.082703352,894.4616089,12.21567249,13.84581661,9.882294655,5.934240341,Hn23x,naaldbos,Fv,122,Fochteloerveen species richness.xlsx,1,2
0,125.9074249,11.3071003,38,151,0.321482748,3.082703352,894.4616089,12.21567249,13.84581661,9.882294655,5.934240341,Hn23x,naaldbos,Fv,122,Fochteloerveen species richness.xlsx,2,1
0,125.9074249,11.3071003,38,151,0.321482748,3.082703352,894.4616089,12.21567249,13.84581661,9.882294655,5.934240341,Hn23x,naaldbos,Fv,122,Fochteloerveen species richness.xlsx,3,3
0,125.9074249,11.3071003,38,151,0.321482748,3.082703352,894.4616089,12.21567249,13.84581661,9.882294655,5.934240341,Hn23x,naaldbos,Fv,122,Fochteloerveen species richness.xlsx,4,2
4,47.57520294,11.43179989,41,171,0.310063154,3.068506718,894.4616089,14.54637718,13.84581661,9.882294655,5.934240341,Hn23x,naaldbos,Fv,121,Fochteloerveen species richness.xlsx,1,1
4,47.57520294,11.43179989,41,171,0.310063154,3.068506718,894.4616089,14.54637718,13.84581661,9.882294655,5.934240341,Hn23x,naaldbos,Fv,121,Fochteloerveen species richness.xlsx,2,1
4,47.57520294,11.43179989,41,171,0.310063154,3.068506718,894.4616089,14.54637718,13.84581661,9.882294655,5.934240341,Hn23x,naaldbos,Fv,121,Fochteloerveen species richness.xlsx,3,1
4,47.57520294,11.43179989,41,171,0.310063154,3.068506718,894.4616089,14.54637718,13.84581661,9.882294655,5.934240341,Hn23x,naaldbos,Fv,121,Fochteloerveen species richness.xlsx,4,1
0,246.8312073,11.7276001,0,132,0.377602398,3.100583315,894.4616089,79.3394165,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,331,Fochteloerveen species richness.xlsx,1,5
0,246.8312073,11.7276001,0,132,0.377602398,3.100583315,894.4616089,79.3394165,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,331,Fochteloerveen species richness.xlsx,2,4
0,246.8312073,11.7276001,0,132,0.377602398,3.100583315,894.4616089,79.3394165,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,331,Fochteloerveen species richness.xlsx,3,3
0,246.8312073,11.7276001,0,132,0.377602398,3.100583315,894.4616089,79.3394165,13.85906219,9.879775047,5.917406082,AVo,grasland overig,Fv,331,Fochteloerveen species richness.xlsx,4,5
0,23.59830475,11.0479002,38,155,0.432450563,4.228839874,894.4616089,17.73137283,13.84581661,9.882294655,5.934240341,Hn23x,grasland overig,Fv,131,Fochteloerveen species richness.xlsx,1,8
0,23.59830475,11.0479002,38,155,0.432450563,4.228839874,894.4616089,17.73137283,13.84581661,9.882294655,5.934240341,Hn23x,grasland overig,Fv,131,Fochteloerveen species richness.xlsx,2,5
0,23.59830475,11.0479002,38,155,0.432450563,4.228839874,894.4616089,17.73137283,13.84581661,9.882294655,5.934240341,Hn23x,grasland overig,Fv,131,Fochteloerveen species richness.xlsx,3,7
0,23.59830475,11.0479002,38,155,0.432450563,4.228839874,894.4616089,17.73137283,13.84581661,9.882294655,5.934240341,Hn23x,grasland overig,Fv,131,Fochteloerveen species richness.xlsx,4,7
0,103.9794159,11.29160023,30,114,0.349166691,3.072110415,894.4616089,46.97750092,13.85424328,9.878870964,5.924812317,vWpx,naaldbos,Fv,123,Fochteloerveen species richness.xlsx,1,2
0,103.9794159,11.29160023,30,114,0.349166691,3.072110415,894.4616089,46.97750092,13.85424328,9.878870964,5.924812317,vWpx,naaldbos,Fv,123,Fochteloerveen species richness.xlsx,2,4
0,103.9794159,11.29160023,30,114,0.349166691,3.072110415,894.4616089,46.97750092,13.85424328,9.878870964,5.924812317,vWpx,naaldbos,Fv,123,Fochteloerveen species richness.xlsx,3,2
0,103.9794159,11.29160023,30,114,0.349166691,3.072110415,894.4616089,46.97750092,13.85424328,9.878870964,5.924812317,vWpx,naaldbos,Fv,123,Fochteloerveen species richness.xlsx,4,2
